Num_Acc;senc;catv;occutc;obs;obsm;choc;manv;num_veh
2,016E+11;1;1;0;0;0;0;0;A01
2,016E+11;1;37;1;0;0;0;0;B01
2,016E+11;0;7;0;0;2;1;0;B01
2,016E+11;0;31;0;0;2;2;18;A01
2,016E+11;1;33;0;0;2;1;17;A01
2,016E+11;1;7;0;0;2;3;15;B01
2,016E+11;1;7;0;0;2;1;2;A01
2,016E+11;1;7;0;0;2;4;23;B01
2,016E+11;1;7;0;0;0;4;23;C01
2,016E+11;1;14;0;0;2;4;1;B01
2,016E+11;1;7;0;0;2;3;9;A01
2,016E+11;1;7;0;0;1;0;0;Z01
2,016E+11;1;7;0;0;2;5;0;A01
2,016E+11;2;7;0;0;2;1;15;B01
2,016E+11;1;34;0;0;2;1;17;A01
2,016E+11;1;7;0;0;0;3;15;B01
2,016E+11;0;33;0;0;2;1;1;A01
2,016E+11;0;7;0;0;2;7;15;B01
2,016E+11;0;1;0;0;2;0;15;B01
2,016E+11;1;7;0;0;2;0;0;Z01
2,016E+11;0;7;0;0;2;5;14;B01
2,016E+11;1;30;0;0;2;8;0;A01
2,016E+11;0;7;0;0;2;1;1;B01
2,016E+11;0;7;0;0;2;1;15;A01
2,016E+11;0;7;0;0;2;4;1;B01
2,016E+11;0;7;0;0;2;1;1;A01
2,016E+11;1;1;0;1;0;2;1;B01
2,016E+11;1;7;0;0;9;3;22;A01
2,016E+11;1;40;1;0;1;1;1;A01
2,016E+11;1;33;0;0;2;7;11;A01
2,016E+11;1;7;0;0;2;0;14;Z01
2,016E+11;1;7;0;0;2;6;10;A01
2,016E+11;2;33;0;0;2;1;1;B01
2,016E+11;0;7;0;0;2;4;1;B01
2,016E+11;0;31;0;0;2;1;1;A01
2,016E+11;2;1;0;0;0;0;0;B01
2,016E+11;0;7;0;0;2;1;15;A01
2,016E+11;0;33;0;0;2;8;17;A01
2,016E+11;0;7;0;0;2;8;1;B01
2,016E+11;1;7;0;0;2;2;1;A01
2,016E+11;1;7;0;0;0;8;23;B01
2,016E+11;1;7;0;4;2;7;0;C01
2,016E+11;0;7;0;0;2;5;15;A01
2,016E+11;0;31;0;0;2;0;1;B01
2,016E+11;0;10;0;0;2;1;15;A01
2,016E+11;2;7;0;0;2;1;1;B01
2,016E+11;1;7;0;0;0;4;23;B01
2,016E+11;1;1;0;0;2;1;2;A01
2,016E+11;0;7;0;0;2;9;1;B01
2,016E+11;0;7;0;0;2;4;1;C01
2,016E+11;0;31;0;0;2;1;1;A01
2,016E+11;0;33;0;0;2;7;2;B01
2,016E+11;1;7;0;0;2;6;2;A01
2,016E+11;0;7;0;0;2;7;15;B01
2,016E+11;0;33;0;0;2;9;1;A01
2,016E+11;1;7;0;0;0;4;23;C01
2,016E+11;1;7;0;0;2;1;2;A01
2,016E+11;1;7;0;0;2;4;23;B01
2,016E+11;0;30;0;0;0;0;0;A01
2,016E+11;2;1;0;0;2;1;5;A01
2,016E+11;1;7;0;0;0;2;23;B01
2,016E+11;0;30;0;0;2;8;1;A01
2,016E+11;0;7;0;0;2;7;16;B01
2,016E+11;0;7;0;0;0;8;1;B01
2,016E+11;1;32;0;0;2;1;5;A01
2,016E+11;0;32;0;0;2;1;17;B01
2,016E+11;1;7;0;0;0;8;10;A01
2,016E+11;1;30;0;0;2;1;1;A01
2,016E+11;1;7;0;0;2;0;9;Z01
2,016E+11;1;7;0;0;2;1;2;A01
2,016E+11;0;33;0;0;2;1;2;B01
2,016E+11;0;7;0;0;0;4;23;C01
2,016E+11;1;7;0;0;2;1;2;A01
2,016E+11;1;10;0;0;0;4;2;B01
2,016E+11;0;7;0;0;0;6;23;C01
2,016E+11;1;7;0;0;0;8;23;B01
2,016E+11;1;1;0;0;2;2;17;A01
2,016E+11;1;34;0;0;2;1;2;A01
2,016E+11;0;7;0;0;0;3;15;B01
2,016E+11;1;7;0;0;2;4;2;B01
2,016E+11;1;7;0;0;2;1;2;A01
2,016E+11;1;7;0;0;0;4;16;A01
2,016E+11;1;31;0;0;2;1;2;B01
2,016E+11;0;7;0;0;2;1;1;A01
2,016E+11;0;7;0;0;2;1;1;C01
2,016E+11;0;7;0;0;2;9;1;B01
2,016E+11;0;7;0;0;0;4;23;C01
2,016E+11;1;7;0;0;2;6;23;B01
2,016E+11;1;7;0;0;2;1;17;A01
2,016E+11;1;7;0;0;2;1;2;A01
2,016E+11;1;7;0;0;2;4;2;B01
2,016E+11;1;7;0;0;0;2;1;C01
2,016E+11;0;33;0;0;2;8;1;B01
2,016E+11;0;7;0;0;2;5;14;Z01
2,016E+11;0;7;0;0;2;7;0;A01
2,016E+11;0;33;0;0;2;9;0;B01
2,016E+11;1;2;0;0;2;1;17;A01
2,016E+11;0;7;0;0;2;1;0;B01
2,016E+11;1;7;0;0;2;4;2;B01
2,016E+11;1;7;0;0;2;4;2;C01
2,016E+11;1;7;0;0;2;1;2;A01
2,016E+11;1;7;0;0;1;2;1;A01
2,016E+11;1;7;0;0;0;4;2;B01
2,016E+11;1;7;0;0;2;1;2;A01
2,016E+11;0;7;0;0;2;3;15;A01
2,016E+11;0;33;0;0;2;9;1;B01
2,016E+11;1;33;0;0;2;2;3;A01
2,016E+11;0;7;0;0;0;2;1;B01
2,016E+11;1;7;0;0;0;4;1;C01
2,016E+11;1;7;0;0;2;7;10;A01
2,016E+11;2;33;0;0;2;1;1;B01
2,016E+11;2;7;0;0;2;1;1;A01
2,016E+11;2;7;0;0;2;4;1;B01
2,016E+11;1;15;0;0;2;1;2;A01
2,016E+11;1;10;0;0;0;4;23;D01
2,016E+11;1;7;0;0;2;4;23;C01
2,016E+11;1;7;0;0;2;4;23;B01
2,016E+11;0;7;0;6;0;1;0;A01
2,016E+11;0;7;0;0;2;1;1;A01
2,016E+11;0;7;0;0;2;4;1;B01
2,016E+11;1;2;0;0;1;1;1;A01
2,016E+11;0;7;0;0;1;1;1;A01
2,016E+11;0;2;0;0;2;1;2;A01
2,016E+11;1;7;0;0;0;5;16;B01
2,016E+11;0;1;0;0;2;1;0;B01
2,016E+11;0;7;0;0;2;2;1;A01
2,016E+11;2;40;1;0;2;3;1;B01
2,016E+11;0;7;0;0;4;3;13;A01
2,016E+11;1;40;1;0;1;1;1;A01
2,016E+11;0;31;0;0;1;1;1;A01
2,016E+11;0;7;0;0;1;1;1;A01
2,016E+11;0;7;0;0;2;1;1;A01
2,016E+11;0;7;0;0;2;4;1;C01
2,016E+11;0;7;0;0;2;9;1;B01
2,016E+11;0;1;0;0;2;9;1;B01
2,016E+11;0;7;0;0;2;1;1;A01
2,016E+11;0;7;0;0;2;1;1;A01
2,016E+11;0;7;0;0;2;4;1;B01
2,016E+11;0;7;0;0;2;1;19;A01
2,016E+11;0;1;0;0;2;0;19;B01
2,016E+11;0;7;0;0;1;1;1;A01
2,016E+11;0;1;0;0;2;1;0;B01
2,016E+11;0;7;0;0;2;1;16;A01
2,016E+11;1;7;0;0;2;1;15;A01
2,016E+11;1;33;0;0;2;9;1;B01
2,016E+11;1;10;0;0;2;3;1;C01
2,016E+11;0;33;0;0;2;8;1;B01
2,016E+11;0;7;0;0;2;1;17;A01
2,016E+11;0;7;0;0;1;3;1;B01
2,016E+11;1;10;0;0;2;1;1;A01
2,016E+11;1;7;0;0;2;4;1;B01
2,016E+11;0;33;0;0;2;1;1;B01
2,016E+11;0;7;0;0;2;7;10;A01
2,016E+11;0;31;0;0;2;1;0;A01
2,016E+11;0;10;0;0;2;7;1;B01
2,016E+11;0;2;0;0;2;1;1;B01
2,016E+11;0;10;0;0;2;8;1;A01
2,016E+11;0;7;0;0;0;0;15;B01
2,016E+11;0;7;0;0;1;6;0;A01
2,016E+11;1;7;0;0;2;1;1;A01
2,016E+11;1;7;0;0;2;4;1;B01
2,016E+11;0;7;0;0;2;1;15;A01
2,016E+11;0;33;0;0;2;1;1;B01
2,016E+11;0;7;0;0;2;1;1;A01
2,016E+11;0;7;0;0;2;4;1;B01
2,016E+11;0;2;0;0;2;7;18;B01
2,016E+11;0;7;0;0;2;2;12;A01
2,016E+11;0;7;0;0;2;3;1;A01
2,016E+11;0;33;0;0;2;1;16;B01
2,016E+11;0;7;0;0;2;9;16;B01
2,016E+11;1;7;0;0;2;1;18;A01
2,016E+11;0;7;0;0;2;3;15;A01
2,016E+11;0;36;0;0;2;1;17;B01
2,016E+11;0;7;0;0;2;4;23;B01
2,016E+11;0;7;0;0;2;1;2;A01
2,016E+11;0;7;0;0;2;4;23;C01
2,016E+11;0;33;0;0;2;2;1;A01
2,016E+11;0;7;0;0;2;0;10;Z01
2,016E+11;0;7;0;0;2;1;1;B01
2,016E+11;0;7;0;0;2;1;13;A01
2,016E+11;0;7;0;0;2;5;16;A01
2,016E+11;0;7;0;0;2;3;16;B01
2,016E+11;0;7;0;0;2;1;15;A01
2,016E+11;0;33;0;0;2;1;17;B01
2,016E+11;0;33;0;0;2;8;1;B01
2,016E+11;0;7;0;0;2;1;15;A01
2,016E+11;0;7;0;0;2;1;0;A01
2,016E+11;0;10;0;0;2;1;5;A01
2,016E+11;0;10;0;0;2;1;1;B01
2,016E+11;0;33;0;0;2;1;17;A01
2,016E+11;0;7;0;0;2;8;1;B01
2,016E+11;0;7;0;0;1;0;0;Z01
2,016E+11;1;7;0;0;1;1;1;A01
2,016E+11;0;7;0;0;2;1;1;B01
2,016E+11;1;7;0;0;2;7;10;A01
2,016E+11;1;7;0;0;2;4;1;B01
2,016E+11;1;7;0;0;2;1;1;A01
2,016E+11;1;7;0;0;1;1;1;Z01
2,016E+11;0;33;0;0;2;8;1;A01
2,016E+11;0;7;0;0;2;0;15;Z01
2,016E+11;1;31;0;0;2;7;0;A01
2,016E+11;1;7;0;0;0;8;20;B01
2,016E+11;0;7;0;0;2;1;13;A01
2,016E+11;0;7;0;0;2;1;1;B01
2,016E+11;1;7;0;0;2;1;15;A01
2,016E+11;2;1;0;0;2;1;1;B01
2,016E+11;1;7;0;0;1;2;1;A01
2,016E+11;0;7;0;0;2;9;14;A01
2,016E+11;0;7;0;0;2;3;1;B01
2,016E+11;0;7;0;0;0;0;0;B01
2,016E+11;0;7;0;0;0;0;0;Z01
2,016E+11;0;7;0;0;2;0;0;A01
2,016E+11;0;7;0;0;2;1;0;C01
2,016E+11;0;7;0;0;2;8;1;B01
2,016E+11;0;7;0;0;2;1;13;A01
2,016E+11;2;34;0;0;2;1;1;C01
2,016E+11;2;7;0;0;2;6;18;A01
2,016E+11;2;15;0;0;2;0;0;B01
2,016E+11;2;1;0;0;2;1;1;B01
2,016E+11;1;7;0;0;2;3;15;A01
2,016E+11;1;31;0;0;2;1;1;A01
2,016E+11;2;10;0;0;0;5;15;B01
2,016E+11;2;10;0;0;2;3;1;C01
2,016E+11;1;7;0;0;2;1;9;A01
2,016E+11;2;7;0;0;2;7;1;B01
2,016E+11;2;1;0;0;2;1;1;B01
2,016E+11;1;7;0;0;2;1;15;A01
2,016E+11;0;7;0;0;2;0;19;A01
2,016E+11;0;1;0;0;2;0;1;B01
2,016E+11;1;33;0;0;2;8;3;A01
2,016E+11;0;7;0;0;2;7;12;B01
2,016E+11;1;33;0;0;2;1;17;A01
2,016E+11;1;7;0;0;0;8;15;B01
2,016E+11;1;7;0;0;2;4;23;A01
2,016E+11;1;7;0;0;2;4;23;B01
2,016E+11;1;10;0;0;0;0;0;C01
2,016E+11;0;1;0;0;2;9;1;B01
2,016E+11;0;3;0;0;2;1;13;A01
2,016E+11;1;40;1;0;0;0;0;B01
2,016E+11;0;7;0;0;4;3;15;A01
2,016E+11;0;7;0;0;2;1;15;A01
2,016E+11;0;33;0;0;2;1;1;B01
2,016E+11;1;38;1;0;2;3;1;B01
2,016E+11;2;7;0;0;2;1;13;A01
2,016E+11;1;10;0;0;2;1;2;A01
2,016E+11;1;7;0;0;0;4;23;B01
2,016E+11;0;7;0;0;0;4;2;B01
2,016E+11;0;10;0;0;2;1;1;A01
2,016E+11;0;15;0;0;2;2;12;A01
2,016E+11;1;7;0;0;2;8;1;B01
2,016E+11;0;7;0;0;2;7;1;B01
2,016E+11;0;7;0;0;2;1;9;A01
2,016E+11;0;7;0;0;2;6;9;B01
2,016E+11;0;7;0;0;2;1;1;A01
2,016E+11;1;10;0;0;1;2;9;A01
2,016E+11;1;7;0;0;2;2;15;A01
2,016E+11;2;7;0;0;2;1;1;B01
2,016E+11;1;1;0;0;2;1;16;B01
2,016E+11;1;7;0;0;2;2;1;A01
2,016E+11;1;10;0;0;0;0;0;A01
2,016E+11;2;7;0;0;2;1;15;B01
2,016E+11;1;14;0;0;2;1;1;B01
2,016E+11;1;7;0;0;2;1;9;A01
2,016E+11;2;33;0;0;0;0;0;B01
2,016E+11;1;7;0;0;2;3;15;A01
2,016E+11;1;7;0;0;2;1;2;A01
2,016E+11;1;33;0;0;0;4;23;B01
2,016E+11;1;14;0;0;0;3;1;A01
2,016E+11;1;31;0;0;2;1;1;B01
2,016E+11;0;10;0;0;1;1;1;A01
2,016E+11;1;7;0;0;2;1;2;A01
2,016E+11;1;7;0;2;0;4;2;B01
2,016E+11;1;33;0;0;2;1;18;A01
2,016E+11;2;7;0;0;2;2;15;B01
2,016E+11;1;31;0;0;2;1;1;B01
2,016E+11;1;7;0;0;0;3;10;A01
2,016E+11;1;2;0;0;2;2;17;A01
2,016E+11;1;7;0;0;0;4;15;B01
2,016E+11;1;7;0;0;0;0;0;A01
2,016E+11;0;7;0;0;0;4;23;B01
2,016E+11;2;7;0;0;1;3;1;A01
2,016E+11;1;7;0;0;1;1;15;A01
2,016E+11;1;7;0;0;1;2;1;A01
2,016E+11;0;2;0;0;2;1;1;B01
2,016E+11;1;7;0;0;2;3;4;A01
2,016E+11;1;7;0;0;2;2;1;A01
2,016E+11;1;1;0;0;0;8;9;B01
2,016E+11;1;1;0;0;0;0;9;C01
2,016E+11;1;7;0;0;0;8;19;A01
2,016E+11;1;7;0;0;2;2;1;B01
2,016E+11;0;7;0;0;2;1;1;B01
2,016E+11;1;7;0;0;2;2;1;A01
2,016E+11;1;33;0;0;2;1;1;B01
2,016E+11;0;7;0;0;0;8;9;A01
2,016E+11;0;31;0;0;2;0;1;A01
2,016E+11;1;1;0;0;2;1;13;Z01
2,016E+11;1;7;0;0;1;0;1;A01
2,016E+11;1;7;0;0;2;1;2;A01
2,016E+11;1;7;0;0;2;4;2;C01
2,016E+11;1;7;0;0;2;4;2;B01
2,016E+11;0;2;0;0;2;9;1;B01
2,016E+11;0;7;0;0;2;7;15;A01
2,016E+11;2;2;0;0;2;1;5;A01
2,016E+11;1;7;0;0;2;1;1;B01
2,016E+11;1;1;0;0;2;4;0;B01
2,016E+11;1;10;0;0;2;1;1;A01
2,016E+11;1;7;0;0;2;4;0;A01
2,016E+11;2;17;0;0;2;1;0;B01
2,016E+11;0;7;0;0;2;1;2;B01
2,016E+11;1;7;0;0;2;4;2;A01
2,016E+11;1;7;0;0;2;1;2;D01
2,016E+11;0;7;0;0;2;4;2;C01
2,016E+11;1;7;0;0;1;1;16;A01
2,016E+11;0;10;0;0;2;3;15;B01
2,016E+11;1;2;0;0;2;1;17;A01
2,016E+11;0;31;0;0;2;9;1;B01
2,016E+11;0;7;0;0;2;3;11;A01
2,016E+11;2;1;0;0;2;1;5;B01
2,016E+11;0;10;0;0;2;7;15;A01
2,016E+11;0;33;0;0;2;1;1;B01
2,016E+11;0;7;0;0;2;1;15;A01
2,016E+11;1;1;0;0;1;1;1;A01
2,016E+11;0;7;0;0;2;9;0;A01
2,016E+11;0;7;0;0;2;9;1;B01
2,016E+11;0;7;0;0;2;4;1;C01
2,016E+11;1;7;0;0;1;1;1;A01
2,016E+11;0;7;0;0;0;0;0;Z01
2,016E+11;0;1;0;0;0;0;0;B01
2,016E+11;0;7;0;0;1;3;1;A01
2,016E+11;1;7;0;0;2;2;1;A01
2,016E+11;1;31;0;0;2;9;1;B01
2,016E+11;0;7;0;0;2;9;1;A01
2,016E+11;0;7;0;0;2;9;1;B01
2,016E+11;0;1;0;0;2;9;1;B01
2,016E+11;0;7;0;0;2;5;4;A01
2,016E+11;0;10;0;0;1;0;1;A01
2,016E+11;1;7;0;0;2;1;1;A01
2,016E+11;1;7;0;0;2;4;1;B01
2,016E+11;1;10;0;0;2;9;1;C01
2,016E+11;1;7;0;0;2;4;1;D01
2,016E+11;0;7;0;0;2;2;9;A01
2,016E+11;0;7;0;0;2;9;1;B01
2,016E+11;0;1;0;0;1;2;0;A01
2,016E+11;2;10;0;0;2;1;1;A01
2,016E+11;2;7;0;0;2;4;1;B01
2,016E+11;0;10;0;0;1;1;1;A01
2,016E+11;0;10;0;0;2;1;1;A01
2,016E+11;0;7;0;0;2;4;1;B01
2,016E+11;0;2;0;0;2;1;15;B01
2,016E+11;0;33;0;0;2;1;1;A01
2,016E+11;0;7;0;0;2;2;16;A01
2,016E+11;0;33;0;0;2;8;1;B01
2,016E+11;0;7;0;0;1;1;1;A01
2,016E+11;0;7;0;0;2;2;1;B01
2,016E+11;1;1;0;0;2;1;9;A01
2,016E+11;1;33;0;0;2;8;0;A01
2,016E+11;1;10;0;0;2;6;1;B01
2,016E+11;1;2;0;0;2;1;13;A01
2,016E+11;2;7;0;0;2;2;1;B01
2,016E+11;0;33;0;4;0;7;14;A01
2,016E+11;1;7;0;0;2;5;12;A01
2,016E+11;1;7;0;0;2;3;1;B01
2,016E+11;1;15;0;0;0;0;0;C01
2,016E+11;0;7;0;0;2;1;2;C01
2,016E+11;0;7;0;0;2;1;2;D01
2,016E+11;1;7;0;0;0;4;1;A01
2,016E+11;1;10;0;0;2;1;2;B01
2,016E+11;1;7;0;0;2;4;2;B01
2,016E+11;0;7;0;0;0;4;2;C01
2,016E+11;1;7;0;0;2;1;2;A01
2,016E+11;0;7;0;0;1;3;1;A01
2,016E+11;1;7;0;0;2;5;2;B01
2,016E+11;1;7;0;0;2;4;2;C01
2,016E+11;1;7;0;0;2;1;2;A01
2,016E+11;1;7;0;0;0;4;2;C01
2,016E+11;1;7;0;0;2;1;2;A01
2,016E+11;1;7;0;0;2;4;2;B01
2,016E+11;1;15;0;0;2;4;2;B01
2,016E+11;1;7;0;0;0;4;2;D01
2,016E+11;1;10;0;0;2;4;2;C01
2,016E+11;1;14;0;0;2;1;2;A01
2,016E+11;1;7;0;0;1;1;1;A01
2,016E+11;0;7;0;0;2;8;15;A01
2,016E+11;1;33;0;0;2;1;17;B01
2,016E+11;0;7;0;0;2;6;1;B01
2,016E+11;1;14;0;0;2;2;14;A01
2,016E+11;1;7;0;2;2;1;2;A01
2,016E+11;1;7;0;0;2;4;2;B01
2,016E+11;0;7;0;0;2;9;1;A01
2,016E+11;0;7;0;0;2;9;1;B01
2,016E+11;0;7;0;0;0;0;0;C01
2,016E+11;1;7;0;0;2;3;14;A01
2,016E+11;1;32;0;0;2;3;15;B01
2,016E+11;1;7;0;0;1;7;17;A01
2,016E+11;0;7;0;0;1;1;0;A01
2,016E+11;0;7;0;0;1;7;1;A01
2,016E+11;1;33;0;0;0;7;21;A01
2,016E+11;2;7;0;0;0;0;0;Z01
2,016E+11;1;7;0;0;2;0;2;A01
2,016E+11;1;7;0;0;0;4;2;B01
2,016E+11;0;7;0;0;2;2;16;B01
2,016E+11;0;31;0;0;2;7;7;A01
2,016E+11;0;7;0;0;2;1;1;B01
2,016E+11;0;7;0;0;2;3;9;A01
2,016E+11;1;31;0;0;0;1;1;A01
2,016E+11;2;31;0;0;2;1;1;B01
2,016E+11;1;7;0;0;2;3;15;A01
2,016E+11;0;37;1;0;1;1;1;A01
2,016E+11;1;7;0;0;2;2;9;A01
2,016E+11;0;7;0;0;2;1;9;B01
2,016E+11;2;7;0;0;2;3;15;A01
2,016E+11;2;33;0;0;2;1;1;B01
2,016E+11;1;7;0;0;2;1;2;A01
2,016E+11;1;7;0;0;0;4;2;B01
2,016E+11;1;7;0;0;2;1;2;Z01
2,016E+11;1;1;0;0;0;4;1;A01
2,016E+11;1;7;0;0;2;2;2;A01
2,016E+11;1;7;0;0;0;4;2;B01
2,016E+11;0;7;0;0;2;0;1;A01
2,016E+11;0;7;0;0;0;0;0;Z01
2,016E+11;0;33;0;0;1;1;1;A01
2,016E+11;0;7;0;0;2;3;0;A01
2,016E+11;0;1;0;0;2;9;0;B01
2,016E+11;0;7;0;0;1;1;1;A01
2,016E+11;0;7;0;0;2;2;16;A01
2,016E+11;0;33;0;0;2;7;1;B01
2,016E+11;0;10;0;0;2;1;1;D01
2,016E+11;1;7;0;0;2;4;2;B01
2,016E+11;1;7;0;0;0;4;2;C01
2,016E+11;1;10;0;0;2;1;2;A01
2,016E+11;0;1;0;0;0;0;0;A01
2,016E+11;0;2;0;0;2;0;19;A01
2,016E+11;0;1;0;0;2;0;1;B01
2,016E+11;1;7;0;0;0;9;1;A01
2,016E+11;1;7;0;8;0;1;13;A01
2,016E+11;0;7;0;0;2;6;1;A01
2,016E+11;0;33;0;0;2;8;1;B01
2,016E+11;0;7;0;0;1;3;1;A01
2,016E+11;1;1;0;0;2;1;1;A01
2,016E+11;1;7;0;0;2;1;9;B01
2,016E+11;0;7;0;14;2;1;2;A01
2,016E+11;1;7;0;0;0;4;2;B01
2,016E+11;2;34;0;0;2;1;1;B01
2,016E+11;1;10;0;0;2;3;11;A01
2,016E+11;0;7;0;0;2;3;15;A01
2,016E+11;0;31;0;0;2;7;1;B01
2,016E+11;0;7;0;0;2;1;1;A01
2,016E+11;0;1;0;0;2;9;19;B01
2,016E+11;0;7;0;0;2;1;1;A01
2,016E+11;0;7;0;0;2;9;1;B01
2,016E+11;0;7;0;0;2;4;1;C01
2,016E+11;1;7;0;0;1;1;1;A01
2,016E+11;1;1;0;0;2;8;11;A01
2,016E+11;1;7;0;0;2;7;1;B01
2,016E+11;2;10;0;0;1;3;0;A01
2,016E+11;1;7;0;0;2;2;12;A01
2,016E+11;1;32;0;0;2;8;1;B01
2,016E+11;1;10;0;0;1;4;4;A01
2,016E+11;0;10;0;0;2;1;1;A01
2,016E+11;0;14;0;0;2;4;1;B01
2,016E+11;2;2;0;0;1;1;1;A01
2,016E+11;1;7;0;0;2;3;9;A01
2,016E+11;1;1;0;0;2;1;1;B01
2,016E+11;1;1;0;0;2;1;21;A01
2,016E+11;2;7;0;0;2;2;1;B01
2,016E+11;1;7;0;0;2;1;9;A01
2,016E+11;1;7;0;0;2;7;1;B01
2,016E+11;1;14;0;0;2;1;0;A01
2,016E+11;1;7;0;0;2;8;0;B01
2,016E+11;2;7;0;0;1;2;1;A01
2,016E+11;2;33;0;0;2;9;0;A01
2,016E+11;2;7;0;0;2;7;1;B01
2,016E+11;2;7;0;0;2;8;1;C01
2,016E+11;1;33;0;0;2;7;3;A01
2,016E+11;1;7;0;0;2;6;12;B01
2,016E+11;2;7;0;0;2;1;15;A01
2,016E+11;2;7;0;0;2;1;1;B01
2,016E+11;1;7;0;0;2;6;13;A01
2,016E+11;1;33;0;0;2;1;1;B01
2,016E+11;1;7;0;3;0;1;1;A01
2,016E+11;0;37;1;0;2;2;0;A01
2,016E+11;0;2;0;0;2;8;0;B01
2,016E+11;1;37;1;0;2;1;1;B01
2,016E+11;1;7;0;0;0;3;9;A01
2,016E+11;1;7;0;9;0;2;14;A01
2,016E+11;1;7;0;0;1;1;1;A01
2,016E+11;1;7;0;0;1;3;15;A01
2,016E+11;1;14;0;0;2;1;2;A01
2,016E+11;1;7;0;0;2;4;2;B01
2,016E+11;1;7;0;0;2;4;2;C01
2,016E+11;1;7;0;0;2;8;2;D01
2,016E+11;1;33;0;0;2;1;1;B01
2,016E+11;0;7;0;0;2;4;11;A01
2,016E+11;2;7;0;0;2;1;13;B01
2,016E+11;1;7;0;0;2;1;1;A01
2,016E+11;1;33;0;0;2;1;1;A01
2,016E+11;0;10;0;0;2;1;15;B01
2,016E+11;1;7;0;0;2;8;13;A01
2,016E+11;2;7;0;0;2;8;1;B01
2,016E+11;0;7;0;0;2;2;15;A01
2,016E+11;0;33;0;0;2;9;1;B01
2,016E+11;0;33;0;0;2;1;17;B01
2,016E+11;1;7;0;0;2;8;10;A01
2,016E+11;0;7;0;0;1;1;1;A01
2,016E+11;1;2;0;0;2;1;1;B01
2,016E+11;1;7;0;0;2;7;20;A01
2,016E+11;1;7;0;0;2;0;17;A01
2,016E+11;0;38;2;0;2;3;1;B01
2,016E+11;0;7;0;0;2;2;9;A01
2,016E+11;0;7;0;0;2;1;1;B01
2,016E+11;0;7;0;0;2;1;1;B01
2,016E+11;1;7;0;0;2;1;15;A01
2,016E+11;0;7;0;0;2;1;1;A01
2,016E+11;0;2;0;0;2;1;1;B01
2,016E+11;1;31;0;0;2;1;12;A01
2,016E+11;1;15;0;0;0;6;1;B01
2,016E+11;0;7;0;0;2;9;0;A01
2,016E+11;0;7;0;0;2;0;0;C01
2,016E+11;0;31;0;0;2;9;1;B01
2,016E+11;1;7;0;0;0;0;11;A01
2,016E+11;1;7;0;0;2;8;13;B01
2,016E+11;1;7;0;0;2;2;1;C01
2,016E+11;2;7;0;0;1;8;1;A01
2,016E+11;1;7;0;0;1;2;1;A01
2,016E+11;0;7;0;0;2;2;15;A01
2,016E+11;0;1;0;0;2;8;16;B01
2,016E+11;2;2;0;0;0;0;0;B01
2,016E+11;1;10;0;0;2;1;1;A01
2,016E+11;0;31;0;0;2;8;1;A01
2,016E+11;2;7;0;0;0;0;0;Z01
2,016E+11;2;10;0;0;2;1;2;A01
2,016E+11;2;7;0;0;0;4;1;B01
2,016E+11;1;1;0;0;2;7;19;B01
2,016E+11;0;7;0;0;2;3;15;A01
2,016E+11;1;7;0;0;2;4;2;A01
2,016E+11;0;7;0;0;0;0;0;B01
2,016E+11;1;14;0;0;2;2;15;A01
2,016E+11;0;2;0;0;2;1;18;B01
2,016E+11;1;10;0;0;2;1;2;A01
2,016E+11;1;7;0;0;0;4;2;B01
2,016E+11;1;31;0;0;2;1;2;A01
2,016E+11;1;7;0;0;0;4;2;B01
2,016E+11;1;1;0;0;0;4;1;A01
2,016E+11;1;7;0;0;2;1;9;Z01
2,016E+11;1;10;0;0;2;8;15;A01
2,016E+11;1;2;0;0;2;1;17;B01
2,016E+11;0;7;0;0;2;3;15;B01
2,016E+11;1;31;0;0;2;1;1;A01
2,016E+11;1;7;0;0;2;3;9;A01
2,016E+11;1;1;0;0;2;1;1;B01
2,016E+11;1;31;0;0;2;7;14;A01
2,016E+11;1;7;0;0;2;3;1;B01
2,016E+11;1;7;0;0;2;3;11;A01
2,016E+11;1;33;0;0;2;7;1;B01
2,016E+11;1;33;0;0;2;0;1;A01
2,016E+11;0;7;0;0;2;5;15;B01
2,016E+11;0;33;0;0;2;1;2;A01
2,016E+11;1;10;0;0;0;4;2;B01
2,016E+11;1;7;0;0;1;1;15;A01
2,016E+11;0;10;0;0;2;2;15;A01
2,016E+11;0;33;0;0;2;8;1;B01
2,016E+11;1;7;0;0;2;1;1;A01
2,016E+11;1;7;0;0;2;1;1;B01
2,016E+11;0;10;0;0;1;1;16;A01
2,016E+11;1;7;0;0;2;1;1;A01
2,016E+11;1;7;0;0;2;4;1;B01
2,016E+11;1;2;0;0;2;1;17;A01
2,016E+11;2;7;0;0;2;3;15;B01
2,016E+11;1;33;0;0;2;1;1;C01
2,016E+11;1;7;0;0;2;6;13;A01
2,016E+11;0;17;0;0;2;2;1;B01
2,016E+11;0;10;0;0;1;4;4;A01
2,016E+11;0;7;0;0;2;1;16;A01
2,016E+11;0;7;0;0;0;0;0;B01
2,016E+11;0;7;0;10;0;1;6;A01
2,016E+11;2;7;0;0;2;7;15;A01
2,016E+11;1;1;0;0;2;1;1;B01
2,016E+11;1;7;0;4;0;1;13;A01
2,016E+11;0;31;0;0;2;1;1;B01
2,016E+11;0;7;0;0;2;2;15;A01
2,016E+11;1;33;0;0;2;8;1;B01
