Num_Acc;catr;voie;v1;v2;circ;nbv;pr;pr1;vosp;prof;plan;lartpc;larrout;surf;infra;situ;env1
2,016E+11;4;0;;;2;2;;;1;1;1;0;88;1;0;1;0
2,016E+11;4;0;;;0;0;;;0;1;1;0;0;1;0;0;99
2,016E+11;4;0;;;3;4;;;0;1;1;50;60;1;0;1;3
2,016E+11;3;6;;;2;2;;;0;1;1;0;80;1;0;1;0
2,016E+11;4;0;;;1;2;;;0;1;1;0;100;1;0;1;99
2,016E+11;3;317;;;2;2;;;0;1;1;0;85;1;0;1;99
2,016E+11;3;29;;;2;4;;;0;1;1;0;120;1;0;1;0
2,016E+11;3;318;;;3;0;;;0;1;1;0;0;1;0;1;0
2,016E+11;4;0;;;0;0;;;0;1;1;0;50;1;6;0;0
2,016E+11;4;0;;;2;2;;;0;1;1;0;63;1;0;1;3
2,016E+11;4;0;;;1;1;;;0;1;1;0;0;1;0;1;99
2,016E+11;4;0;;;2;3;;;0;1;1;0;0;1;0;1;0
2,016E+11;4;0;;;2;2;;;0;1;1;12;69;1;0;1;99
2,016E+11;4;0;;;2;2;;;0;1;1;0;70;1;4;1;99
2,016E+11;4;0;;;3;0;;;0;1;1;0;0;1;0;1;99
2,016E+11;4;0;;;2;0;;;0;1;1;0;58;1;0;1;99
2,016E+11;4;0;;;2;0;;;0;1;1;0;0;1;0;1;0
2,016E+11;4;0;;;2;4;;;3;1;1;0;0;1;0;1;0
2,016E+11;3;6;;;2;2;10;5;0;1;1;0;90;1;0;1;99
2,016E+11;4;0;;;2;2;;;0;1;1;0;60;1;0;1;0
2,016E+11;3;317;;;2;2;;;0;1;1;0;0;1;0;4;99
2,016E+11;4;0;;;2;2;;;0;1;1;0;58;1;0;1;0
2,016E+11;4;0;;;2;2;;;0;1;1;0;104;1;0;1;99
2,016E+11;4;0;;;2;2;;;0;1;1;40;130;1;0;1;3
2,016E+11;3;306;;;2;4;;;0;1;2;0;143;1;0;3;0
2,016E+11;4;0;;;2;1;;;0;1;1;0;0;1;0;1;0
2,016E+11;4;0;;;1;0;;;2;1;1;0;32;1;0;1;0
2,016E+11;4;0;;;2;1;;;0;1;3;0;66;1;4;1;99
2,016E+11;4;0;;;0;2;;;0;1;1;0;0;1;0;1;99
2,016E+11;4;0;;;1;1;;;0;1;1;0;61;1;5;1;99
2,016E+11;4;0;;;1;1;;;0;1;1;0;70;1;0;1;0
2,016E+11;4;0;;;2;2;;;0;1;1;0;64;1;0;1;0
2,016E+11;4;0;;;3;2;;;0;1;1;52;120;1;5;1;99
2,016E+11;3;318;;;3;6;;;3;1;1;20;194;1;0;1;99
2,016E+11;4;0;;;2;2;;;0;1;1;0;87;1;0;1;99
2,016E+11;4;0;;;1;1;;;0;0;0;0;0;0;0;1;0
2,016E+11;4;0;;;3;4;;;1;1;1;33;124;1;0;1;0
2,016E+11;4;0;;;2;2;;;0;1;1;0;155;1;0;4;99
2,016E+11;4;0;;;2;0;;;3;1;0;0;60;1;4;0;99
2,016E+11;4;0;;;1;1;;;0;1;0;0;38;1;0;0;0
2,016E+11;4;0;;;2;2;;;0;1;1;0;30;1;5;1;99
2,016E+11;4;0;;;2;2;1;0;0;1;1;0;0;1;0;1;0
2,016E+11;4;0;;;3;0;;;0;1;1;0;0;2;0;1;0
2,016E+11;4;0;;;1;2;;;3;1;1;0;0;1;0;1;99
2,016E+11;4;0;;;2;2;;;0;1;1;0;0;1;5;1;99
2,016E+11;4;0;;;2;2;;;0;2;1;0;80;1;0;0;99
2,016E+11;4;0;;;2;2;;;0;1;1;0;73;1;0;1;99
2,016E+11;9;0;;;1;1;;;0;1;1;0;0;1;0;1;0
2,016E+11;3;0;;;2;2;;;0;1;1;0;248;1;0;1;99
2,016E+11;4;0;;;2;2;;;0;1;1;0;0;1;0;1;99
2,016E+11;4;0;;;0;0;;;0;1;1;0;50;1;0;0;0
2,016E+11;4;0;;;2;0;;;0;1;1;0;57;1;0;1;99
2,016E+11;4;0;;;2;2;;;0;1;1;0;141;1;0;1;0
2,016E+11;4;0;;;2;0;;;0;1;1;0;0;1;0;0;99
2,016E+11;4;0;;;2;2;;;0;1;1;0;100;1;5;1;3
2,016E+11;4;0;;;2;3;;;0;1;1;0;0;1;0;1;0
2,016E+11;4;0;;;1;1;;;0;0;0;0;0;0;0;4;0
2,016E+11;6;0;;;0;0;1;0;0;1;1;0;0;1;0;1;0
2,016E+11;4;0;;;2;1;;;0;1;1;0;0;1;0;1;99
2,016E+11;4;0;;;2;2;;;0;1;1;0;53;1;0;1;3
2,016E+11;3;0;;;1;2;;;0;0;0;51;62;1;0;1;99
2,016E+11;4;0;;;2;2;;;0;0;0;0;0;0;0;0;0
2,016E+11;4;0;;;0;0;;;0;1;1;0;50;1;0;0;99
2,016E+11;4;0;;;3;1;;;0;1;1;0;129;1;0;1;0
2,016E+11;4;0;;;3;4;;;0;1;1;23;60;1;5;1;99
2,016E+11;4;0;;;1;1;;;0;1;1;0;73;1;0;1;99
2,016E+11;4;;;;2;2;;;0;1;1;0;74;2;0;1;0
2,016E+11;4;0;;;0;0;;;0;0;0;0;0;0;0;0;0
2,016E+11;4;0;;;0;0;;;0;0;0;0;0;0;0;0;0
2,016E+11;4;0;;;2;2;;;0;1;1;0;90;1;0;1;99
2,016E+11;4;0;;;1;1;;;0;1;0;0;0;1;0;1;99
2,016E+11;3;317;;;2;1;;;1;2;1;0;78;1;0;5;0
2,016E+11;4;0;;;0;4;1;0;0;3;1;0;120;1;2;1;99
2,016E+11;4;0;;;2;4;;;0;1;1;0;0;1;0;0;99
2,016E+11;4;0;;;2;2;;;0;1;1;0;0;1;0;1;99
2,016E+11;4;0;;;4;1;;;0;1;1;0;52;1;0;1;0
2,016E+11;4;0;;;1;1;;;0;1;1;0;0;1;0;1;0
2,016E+11;4;0;;;2;2;;;0;1;1;0;0;1;0;1;99
2,016E+11;4;0;;;4;0;;;3;1;0;0;0;1;0;1;0
2,016E+11;4;0;;;2;3;;;0;1;1;0;109;1;5;1;0
2,016E+11;4;0;;;2;2;;;0;1;1;0;60;1;0;1;99
2,016E+11;4;0;;;2;1;;;0;1;3;0;0;1;0;1;99
2,016E+11;3;317;;;2;0;;;0;1;1;0;0;1;0;1;99
2,016E+11;4;0;;;2;2;;;0;1;1;0;0;1;0;0;99
2,016E+11;4;0;;;3;2;;;1;1;1;33;50;1;0;1;0
2,016E+11;4;0;;;2;2;;;0;1;1;0;62;1;0;1;99
2,016E+11;4;0;;;2;2;;;0;1;1;0;75;1;0;5;0
2,016E+11;4;0;;;2;3;;;1;1;1;0;116;1;0;1;99
2,016E+11;4;0;;;1;1;;;0;0;0;0;0;0;0;0;0
2,016E+11;4;0;;;2;3;1;0;0;1;1;0;0;2;5;1;0
2,016E+11;3;0;;;2;2;;;0;1;0;0;80;1;5;1;99
2,016E+11;5;0;;;2;2;;;0;1;1;0;57;1;0;1;99
2,016E+11;4;0;;;2;2;;;0;1;1;0;0;1;0;1;0
2,016E+11;3;383;;;1;3;;;0;0;0;0;0;0;0;1;0
2,016E+11;4;0;;;2;4;;;0;2;1;0;0;1;0;1;99
2,016E+11;4;0;;;2;2;;;2;1;3;0;0;1;5;1;99
2,016E+11;4;0;;;4;1;;;3;1;2;0;0;2;4;1;3
2,016E+11;2;;;;2;1;;;0;0;0;0;49;2;0;1;0
2,016E+11;5;0;;;0;0;;;0;1;1;0;0;1;6;0;0
2,016E+11;2;306;;;2;4;;;0;1;1;0;66;2;0;1;99
2,016E+11;3;0;;;2;2;;;0;1;1;0;60;1;0;1;99
2,016E+11;4;0;;;1;1;;;0;1;1;0;40;1;0;1;99
2,016E+11;3;0;;;2;5;;;3;1;1;0;0;1;5;1;99
2,016E+11;4;0;;;2;2;;;0;1;1;0;0;1;0;1;0
2,016E+11;4;0;;;2;2;;;0;0;0;0;0;0;0;4;0
2,016E+11;4;0;;;2;2;;;0;1;1;0;0;1;0;1;0
2,016E+11;4;0;;;3;4;;;0;1;1;0;0;1;0;1;99
2,016E+11;4;0;;;0;0;;;0;1;1;0;0;9;4;0;3
2,016E+11;4;0;;;1;1;;;0;1;1;0;0;1;0;1;99
2,016E+11;4;0;;;2;2;;;0;1;1;0;71;1;0;1;99
2,016E+11;4;0;;;2;4;;;3;1;1;0;217;1;0;1;99
2,016E+11;3;306;;;3;1;;;0;0;0;20;144;0;0;1;0
2,016E+11;3;0;;;2;4;;;0;0;0;0;0;0;0;1;0
2,016E+11;4;0;;;1;3;;;0;3;1;100;100;1;2;1;99
2,016E+11;4;0;;;2;2;;;1;0;0;0;0;0;0;1;0
2,016E+11;4;;;;2;2;;;0;1;1;0;0;0;0;1;0
2,016E+11;4;0;;;2;2;;;0;1;3;0;0;1;0;1;3
2,016E+11;3;0;;;2;2;;;0;0;0;0;156;0;0;3;0
2,016E+11;3;306;;;2;4;;;0;1;1;20;70;1;0;1;99
2,016E+11;4;0;;;3;3;;;0;1;1;20;90;2;0;1;99
2,016E+11;4;0;;;1;1;;;0;1;1;0;0;2;0;1;0
2,016E+11;4;0;;;2;2;;;0;1;1;0;72;2;0;1;0
2,016E+11;4;0;;;2;0;;;0;1;1;0;0;2;0;1;0
2,016E+11;2;346;;;2;2;;;0;1;1;0;76;1;0;1;99
2,016E+11;4;0;;;2;4;;;0;1;1;0;0;1;0;1;99
2,016E+11;4;0;;;2;2;;;0;1;1;0;80;1;0;1;0
2,016E+11;4;0;;;2;4;;;3;1;1;0;120;1;0;1;99
2,016E+11;4;0;;;0;2;;;0;1;1;15;73;1;0;1;3
2,016E+11;3;0;;;2;2;;;0;1;1;0;90;1;0;1;0
2,016E+11;4;0;;;2;4;;;0;1;1;0;136;1;0;1;0
2,016E+11;4;0;;;0;2;;;0;1;1;40;90;1;0;1;99
2,016E+11;4;0;;;0;2;;;0;1;1;0;150;1;0;1;99
2,016E+11;3;83;;;0;2;16;800;0;2;3;0;62;2;0;1;0
2,016E+11;3;757;;;2;0;0;700;0;1;1;0;59;1;0;1;0
2,016E+11;2;44;;;2;2;85;300;0;3;1;0;80;1;0;1;99
2,016E+11;2;44;;;2;2;89;600;0;1;1;0;73;1;0;1;99
2,016E+11;3;982;;E;2;2;;;0;1;1;0;100;1;0;1;99
2,016E+11;2;44;;;2;2;91;800;0;2;1;0;110;1;0;1;99
2,016E+11;3;396;;;2;2;13;;0;3;1;0;76;1;0;1;99
2,016E+11;3;982;;;2;4;;;1;1;1;40;100;1;5;1;99
2,016E+11;4;0;;;1;1;;;0;1;1;0;52;1;0;1;99
2,016E+11;2;4;;;2;1;;;0;1;1;0;178;1;0;1;99
2,016E+11;3;14;;;2;2;;;0;1;1;0;58;1;0;1;99
2,016E+11;2;44;;;2;3;;;0;2;3;0;168;1;0;1;99
2,016E+11;3;13;;;2;2;17;400;0;1;2;0;62;1;0;1;99
2,016E+11;3;396;;;2;2;;;0;1;1;0;76;2;0;1;99
2,016E+11;3;3;;;2;2;18;704;0;0;3;0;0;1;0;3;0
2,016E+11;3;709;;;2;2;37;199;0;0;1;0;60;1;0;1;0
2,016E+11;3;709;;;2;2;34;900;0;1;1;5;58;1;0;1;99
2,016E+11;3;81;;;2;2;56;600;0;2;3;0;72;1;0;1;99
2,016E+11;3;81;;;2;2;72;700;0;2;1;60;0;1;0;1;99
2,016E+11;3;4;;;2;2;22;100;0;1;0;0;0;0;0;3;99
2,016E+11;3;84;;;2;2;26;800;0;0;2;0;68;1;0;1;99
2,016E+11;3;70;;;2;0;4;550;0;1;1;0;70;1;0;1;0
2,016E+11;3;19;;;2;0;10;640;0;1;1;65;0;1;5;1;99
2,016E+11;4;;;;1;0;;;0;1;2;0;34;2;0;1;3
2,016E+11;4;0;;;2;2;;;0;1;1;0;0;1;5;1;99
2,016E+11;3;683;;;2;2;6;150;1;1;1;0;102;1;0;5;0
2,016E+11;3;240;;;2;2;0;323;0;2;3;10;10;1;0;1;0
2,016E+11;4;0;;;2;2;;;0;1;1;0;80;1;0;1;99
2,016E+11;4;0;;;2;2;;;0;1;1;0;0;0;0;1;0
2,016E+11;3;8;;;2;2;43;500;0;1;1;0;61;1;0;3;99
2,016E+11;3;749;;;2;2;60;500;0;1;1;0;62;2;0;1;99
2,016E+11;3;727;;;2;2;44;400;0;1;1;0;51;7;0;3;0
2,016E+11;4;0;;;2;2;0;1;0;2;3;0;0;1;0;1;99
2,016E+11;4;0;;;2;2;0;;0;1;1;0;97;2;0;1;99
2,016E+11;2;57;;;2;2;46;825;0;1;1;0;68;1;5;1;99
2,016E+11;4;0;;;2;2;;;0;3;1;0;78;2;0;1;99
2,016E+11;4;0;;;2;2;0;1;0;1;1;0;85;2;5;1;99
2,016E+11;2;19;;;2;2;44;890;0;1;1;0;80;1;0;1;99
2,016E+11;2;57;;;1;1;45;1110;0;1;1;0;33;1;0;1;99
2,016E+11;3;919;;;1;1;2;750;0;2;3;0;47;1;3;1;99
2,016E+11;4;0;;;2;2;;;0;1;1;0;79;2;0;1;99
2,016E+11;3;301;;;2;2;0;732;0;4;1;0;80;1;5;1;99
2,016E+11;3;14;;;2;0;63;350;0;1;1;0;60;1;0;1;99
2,016E+11;3;14;;;2;2;60;600;0;1;1;0;110;1;0;1;99
2,016E+11;4;;;;1;1;;;0;0;1;0;60;1;0;1;3
2,016E+11;3;29;;;2;0;16;400;0;0;1;0;0;1;0;1;0
2,016E+11;3;108;;;2;2;3;276;0;2;3;0;49;1;0;3;0
2,016E+11;4;;;;2;2;;;0;0;1;0;48;2;0;1;0
2,016E+11;9;;;;2;2;;;0;1;3;0;50;1;0;3;0
2,016E+11;3;157;;;2;2;9;200;0;1;3;0;56;1;0;1;0
2,016E+11;2;196;;;2;2;68;585;0;2;1;0;70;1;5;1;0
2,016E+11;3;121;;;2;2;0;980;0;0;2;0;60;0;0;0;0
2,016E+11;3;48;;;2;2;1;200;0;1;2;0;60;1;0;3;0
2,016E+11;2;196;;;2;2;72;540;0;2;0;0;0;1;0;1;99
2,016E+11;2;196;;;2;2;72;100;0;1;2;0;60;1;0;1;99
2,016E+11;2;196;;;2;3;70;0;3;2;1;25;82;1;5;1;0
2,016E+11;2;196;;;2;2;66;300;0;1;3;0;60;1;0;1;99
2,016E+11;3;268;;;2;2;5;0;0;2;1;0;60;2;0;1;99
2,016E+11;2;196;;;2;2;67;830;0;3;1;0;72;1;0;3;99
2,016E+11;2;196;;;2;2;81;500;0;2;3;0;70;2;0;1;99
2,016E+11;3;136;;;2;2;4;815;0;0;3;0;0;1;0;1;0
2,016E+11;3;349;;;2;2;19;150;0;1;0;0;0;1;0;1;0
2,016E+11;3;129;;;2;2;18;610;0;0;3;0;0;1;0;3;0
2,016E+11;3;119;;;2;0;10;70;0;0;0;0;0;2;0;0;3
2,016E+11;4;0;;;2;0;;;0;1;1;0;70;1;0;1;0
2,016E+11;3;903;;;2;2;6;1000;0;3;3;7;310;1;0;1;0
2,016E+11;3;121;;;0;1;;;0;0;3;43;0;1;0;1;0
2,016E+11;3;10;;;2;2;55;0;0;1;2;0;51;7;0;3;0
2,016E+11;3;4;;;2;2;11;900;0;1;1;0;60;1;0;3;99
2,016E+11;3;205;;;2;0;1;790;0;2;1;0;0;1;0;1;99
2,016E+11;3;977;;;2;1;56;985;0;2;2;0;0;2;0;1;99
2,016E+11;3;5;;;2;2;;;0;3;1;30;64;1;0;1;99
2,016E+11;3;913;;;2;0;;;0;1;2;35;70;1;0;0;99
2,016E+11;4;0;;;2;2;;;0;1;1;0;0;1;0;1;99
2,016E+11;4;0;;;2;2;;;0;1;1;0;72;2;0;1;3
2,016E+11;4;0;;;1;1;;;0;1;1;0;0;2;0;4;0
2,016E+11;4;0;;;2;2;;;0;1;1;0;0;1;0;1;99
2,016E+11;3;977;;;0;2;;;0;1;1;0;0;2;0;1;99
2,016E+11;4;0;;;2;2;;;0;1;1;0;0;1;0;1;99
2,016E+11;4;0;;;2;2;;;0;0;0;0;0;0;0;1;0
2,016E+11;4;0;;;2;2;;;0;3;1;0;130;2;0;1;0
2,016E+11;3;673;;;2;2;3;850;0;1;1;0;0;7;0;1;0
2,016E+11;4;0;;;2;2;;;0;1;1;0;0;2;0;1;0
2,016E+11;4;0;;;2;2;;;0;1;2;0;76;1;0;1;99
2,016E+11;4;0;;;3;2;;;0;1;1;0;70;1;0;1;99
2,016E+11;4;0;;;2;2;;;0;0;0;0;0;0;0;1;0
2,016E+11;4;0;;;2;2;;;0;1;1;0;40;1;0;1;99
2,016E+11;4;0;;;2;2;;;0;1;1;0;0;1;0;1;0
2,016E+11;3;0;;;2;2;;0;0;1;1;0;74;1;0;1;99
2,016E+11;3;673;;;2;2;1;100;0;1;2;0;97;1;3;1;0
2,016E+11;4;0;;;2;2;;;0;1;1;0;0;1;0;1;99
2,016E+11;4;0;;;2;2;;;0;1;1;0;65;1;0;1;99
2,016E+11;4;0;;;3;2;;;0;1;1;30;124;1;0;1;99
2,016E+11;6;0;;;0;0;;;0;1;1;0;0;1;0;1;99
2,016E+11;4;0;;;2;2;;;0;1;3;0;0;1;0;1;99
2,016E+11;4;0;;;2;2;;;0;2;1;0;0;1;0;1;99
2,016E+11;4;0;;;1;1;;;0;1;1;0;90;1;0;0;99
2,016E+11;4;0;;;2;2;;;0;2;1;0;89;2;0;4;0
2,016E+11;4;0;;;2;2;;;0;1;3;0;70;1;0;1;99
2,016E+11;4;0;;;1;2;;;0;2;1;0;91;1;0;1;99
2,016E+11;4;0;;;2;2;;;0;0;0;0;0;0;0;1;0
2,016E+11;4;0;;;2;2;;;0;2;1;0;0;1;0;1;99
2,016E+11;4;0;;;3;2;;;0;1;1;0;0;1;0;4;99
2,016E+11;4;0;;;2;2;;;0;1;1;0;0;1;0;1;99
2,016E+11;3;0;;;2;2;;;0;1;1;0;0;2;0;1;99
2,016E+11;3;980;;;2;2;;;0;1;3;0;0;2;0;1;99
2,016E+11;4;0;;;1;2;;;0;1;2;0;0;1;0;1;99
2,016E+11;4;0;;;2;2;;;0;1;1;0;0;1;0;1;99
2,016E+11;4;0;;;2;2;;;0;1;1;0;0;1;0;1;99
2,016E+11;3;0;;;2;3;;;0;1;1;0;0;1;0;1;99
2,016E+11;3;680;;;2;2;;;0;1;1;0;0;1;0;1;99
2,016E+11;4;0;;;1;1;;;0;1;1;0;0;1;0;1;99
2,016E+11;4;0;;;2;3;;;0;2;1;0;0;1;0;1;99
2,016E+11;4;0;;;2;2;;;0;1;1;0;0;1;0;1;99
2,016E+11;4;0;;;2;0;;;0;1;3;0;0;2;0;1;99
2,016E+11;3;0;;;2;3;;;0;3;1;0;0;2;5;1;99
2,016E+11;4;0;;;2;2;;;0;1;3;0;0;2;5;1;99
2,016E+11;4;0;;;2;2;;;0;2;1;0;0;2;0;1;99
2,016E+11;4;0;;;2;2;;;0;1;2;0;0;1;0;1;99
2,016E+11;4;0;;;0;2;;;0;1;3;0;0;2;0;1;99
2,016E+11;4;0;;;3;2;;;0;1;1;0;0;1;0;1;99
2,016E+11;4;0;;;3;4;;;0;1;1;0;0;2;5;1;99
2,016E+11;4;0;;;2;2;;;0;1;1;0;0;2;0;1;99
2,016E+11;4;0;;;2;2;;;0;3;1;0;0;1;0;1;99
2,016E+11;4;0;;;2;2;;;0;1;3;0;0;1;0;1;0
2,016E+11;4;0;;;2;2;;;0;1;1;0;0;1;0;1;99
2,016E+11;3;680;;;2;3;;;0;2;1;0;0;2;0;1;99
2,016E+11;4;0;;;2;3;;;0;1;1;0;0;1;0;1;99
2,016E+11;4;0;;;0;2;;;0;1;1;0;0;1;0;1;99
2,016E+11;4;0;;;2;2;;;0;2;1;0;0;1;0;1;99
2,016E+11;3;27;;;2;2;18;570;0;1;1;0;63;1;0;1;99
2,016E+11;3;20;;;2;2;17;920;0;1;3;0;25;1;5;1;99
2,016E+11;3;220;;D;2;2;19;750;0;1;0;6;615;1;0;1;99
2,016E+11;3;221;;;2;2;31;460;0;1;2;0;30;1;0;3;99
2,016E+11;3;906;;;2;4;76;500;0;1;1;0;0;1;0;1;99
2,016E+11;3;82;;;2;2;;;0;1;1;0;73;1;0;1;0
2,016E+11;3;0;;;2;3;3;440;0;1;1;0;0;2;0;1;99
2,016E+11;3;0;;;2;2;0;490;0;2;1;0;72;1;0;1;0
2,016E+11;3;0;;;2;2;;;0;1;1;0;0;1;0;1;0
2,016E+11;4;;;;0;0;;;0;0;0;0;0;0;0;0;0
2,016E+11;3;54;;;2;2;;;0;1;1;0;80;2;0;1;99
2,016E+11;4;;;;2;2;;;0;1;1;0;0;1;0;1;99
2,016E+11;3;0;;;2;5;75;530;0;0;0;0;0;0;0;1;0
2,016E+11;3;906;;;2;4;;;0;1;1;0;0;1;0;1;3
2,016E+11;3;17;;;2;3;;;0;1;1;0;0;1;0;0;99
2,016E+11;3;813;;;3;3;19;730;0;1;1;0;0;1;0;1;0
2,016E+11;3;242;;;2;2;3;326;0;1;1;2;62;1;0;1;0
2,016E+11;3;2;;;2;2;12;721;0;1;3;0;58;1;0;1;0
2,016E+11;3;676;;;2;2;2;850;0;1;3;0;34;2;0;1;0
2,016E+11;2;21;;;2;2;10;820;0;1;1;0;40;1;0;3;0
2,016E+11;4;0;;;2;2;0;0;0;1;2;0;47;1;0;3;0
2,016E+11;2;70;;;3;4;33;700;0;1;1;0;0;2;0;1;0
2,016E+11;3;0;;;2;2;;0;0;0;0;0;0;0;0;1;0
2,016E+11;4;0;;;2;2;;;0;1;1;31;35;1;0;1;0
2,016E+11;4;0;;;2;2;;;0;1;1;0;69;1;0;1;99
2,016E+11;3;119;;;2;2;;;0;2;1;0;70;1;0;1;99
2,016E+11;3;235;;;2;0;;;0;2;1;0;70;1;0;1;0
2,016E+11;4;0;;;2;2;;;0;1;3;0;0;2;0;4;0
2,016E+11;4;0;;;2;2;;;0;1;1;0;78;1;0;1;99
2,016E+11;3;0;;;0;2;;;0;2;1;0;83;1;0;1;99
2,016E+11;4;0;;;2;3;;;0;1;2;0;31;2;0;3;99
2,016E+11;4;0;;;1;1;;;0;1;1;0;54;1;0;0;99
2,016E+11;4;0;;;2;2;;;0;1;2;0;0;1;0;0;99
2,016E+11;4;0;;;2;2;;;3;2;1;0;0;2;4;1;99
2,016E+11;4;0;;;2;2;;;0;1;1;0;0;1;0;1;99
2,016E+11;4;0;;;4;6;;;2;2;1;0;135;1;0;1;3
2,016E+11;4;0;;;2;2;;;2;1;1;0;76;2;0;0;0
2,016E+11;4;0;;;2;2;;;0;2;3;0;0;1;0;4;99
2,016E+11;4;0;;;2;2;;;0;1;1;0;0;1;0;1;3
2,016E+11;3;0;;;2;2;;;0;2;1;0;0;1;0;1;0
2,016E+11;4;0;;;3;5;;;0;1;1;0;0;1;0;1;0
2,016E+11;4;0;;;4;4;;;0;1;2;0;46;1;0;1;0
2,016E+11;4;0;;;2;2;;;0;1;1;0;66;1;0;1;0
2,016E+11;4;0;;;3;2;;;2;1;1;0;0;1;4;1;0
2,016E+11;4;0;;;2;2;;;0;2;1;0;0;1;0;4;0
2,016E+11;4;0;;;3;3;;;2;1;3;0;0;1;0;1;3
2,016E+11;3;314;;;3;4;;;0;1;1;0;0;1;0;1;0
2,016E+11;4;0;;;3;4;;;0;1;1;0;0;1;0;1;0
2,016E+11;4;0;;;3;4;;;0;1;1;0;0;2;0;1;0
2,016E+11;4;0;;;2;2;;;0;1;2;0;0;2;0;0;0
2,016E+11;4;0;;;2;2;;;0;1;2;0;0;2;0;1;99
2,016E+11;4;0;;;2;2;;;0;1;1;0;0;2;0;1;0
2,016E+11;4;0;;;2;2;;;0;1;1;0;0;1;0;1;3
2,016E+11;4;0;;;2;3;;;0;2;1;0;0;2;4;1;0
2,016E+11;4;0;;;3;4;;;0;1;1;0;0;1;0;1;0
2,016E+11;4;0;;;2;2;;;0;1;1;0;0;1;0;1;0
2,016E+11;4;0;;;3;4;;;0;2;3;0;0;1;5;1;0
2,016E+11;4;0;;;3;4;;;2;1;1;0;0;1;4;1;0
2,016E+11;4;0;;;2;2;;;0;1;1;0;0;1;0;1;3
2,016E+11;4;0;;;3;4;;;0;1;1;0;0;2;0;1;99
2,016E+11;4;0;;;3;2;;;2;1;1;0;0;1;4;5;99
2,016E+11;4;0;;;0;0;0;1;3;0;0;0;0;0;6;1;0
2,016E+11;4;0;;;3;2;0;1;0;1;1;15;70;1;0;1;99
2,016E+11;3;991;;;3;2;30;315;2;1;1;20;100;1;0;1;99
2,016E+11;3;913;;;2;2;1;960;0;2;2;0;65;1;0;1;0
2,016E+11;4;0;;;2;2;0;1;0;2;3;0;65;1;0;1;0
2,016E+11;4;0;;;4;1;;;0;0;0;0;0;0;0;1;0
2,016E+11;3;990;;;2;2;24;725;0;1;1;0;75;2;0;1;0
2,016E+11;4;0;;;2;2;;;0;1;1;0;89;1;0;1;0
2,016E+11;4;0;;;2;1;;;0;1;1;0;63;1;0;1;99
2,016E+11;4;0;;;2;2;;;0;1;1;0;163;2;5;1;0
2,016E+11;4;0;;;3;4;;;2;1;1;10;180;1;0;5;99
2,016E+11;2;201;;;3;6;5;860;0;1;1;20;210;1;0;1;99
2,016E+11;4;512;;;0;1;1;540;0;0;0;0;0;0;0;1;0
2,016E+11;4;0;;;2;2;0;0;2;1;1;0;80;2;0;1;0
2,016E+11;3;0;;;2;2;;;0;1;1;0;0;1;0;1;99
2,016E+11;4;0;;;2;2;0;0;2;1;1;0;110;1;5;1;99
2,016E+11;3;1006;;;2;2;39;280;0;1;1;0;75;1;0;3;99
2,016E+11;3;14;;;2;2;0;540;2;1;1;0;90;2;6;1;3
2,016E+11;2;201;;;3;6;5;870;0;1;1;25;210;1;0;1;99
2,016E+11;4;0;;;0;2;1;0;0;1;1;0;70;1;0;1;99
2,016E+11;4;0;;;2;3;;;0;2;1;0;90;1;5;1;99
2,016E+11;4;512;;;2;3;0;300;3;1;1;0;100;1;0;1;99
2,016E+11;2;201;;;3;6;6;150;0;1;1;25;240;1;0;1;0
2,016E+11;3;912;;;2;0;30;570;0;1;1;0;72;1;0;1;99
2,016E+11;2;201;;B;1;2;1;837;0;1;2;0;210;2;3;1;99
2,016E+11;2;201;;;3;6;1;900;0;1;1;15;210;1;0;1;99
2,016E+11;3;8;;E;2;2;1;0;0;1;1;0;65;1;0;1;99
2,016E+11;3;991;;;2;2;40;95;0;1;1;0;72;1;0;1;99
2,016E+11;4;;;;2;2;;;0;1;1;0;139;2;0;1;0
2,016E+11;3;1508;;;2;2;43;200;0;1;2;0;0;1;0;1;0
2,016E+11;4;0;;;2;1;;;0;1;1;0;79;1;0;1;0
2,016E+11;4;0;;;2;2;;;0;1;1;0;77;1;0;1;99
2,016E+11;4;0;;;1;2;;;0;1;1;0;60;1;5;1;3
2,016E+11;4;;;;;2;;;;1;1;;;1;0;1;0
2,016E+11;4;0;;;3;3;;;0;2;3;0;0;1;0;1;0
2,016E+11;3;3508;;;1;1;11;600;0;2;2;0;30;1;0;1;0
2,016E+11;4;0;;;2;2;;;0;2;1;34;34;1;0;1;99
2,016E+11;4;;;;2;3;;;0;1;1;0;67;2;0;1;0
2,016E+11;4;;;;0;1;;;0;1;1;0;0;1;0;0;0
2,016E+11;4;0;;;2;2;;;0;1;1;0;56;1;0;1;0
2,016E+11;3;16;;;2;2;22;186;2;2;1;0;89;1;0;1;0
2,016E+11;4;0;;;2;3;;;0;1;1;0;94;1;0;1;0
2,016E+11;4;0;;;4;2;;;0;1;1;0;0;1;5;1;0
2,016E+11;4;0;;;2;2;;;0;1;3;0;0;1;0;1;99
2,016E+11;4;0;;;0;2;;;1;1;1;45;0;0;0;1;99
2,016E+11;4;0;;;4;2;;;0;1;1;0;0;1;0;1;0
2,016E+11;4;;;;2;2;;;0;1;1;0;90;1;0;1;0
2,016E+11;4;0;;;3;2;;;3;2;1;0;59;1;0;1;0
