Num_Acc;an;mois;jour;hrmn;lum;agg;int;atm;col;com;adr;gps;lat;long;dep
2,016E+11;16;2;10;1430;1;2;1;1;3;115;46, RUE DE DANTZIG;M;4883270;229780;750
2,016E+11;16;2;10;1615;1;2;5;1;4;115;RUE CLAUDE GARAMOND;M;4882580;230024;750
2,016E+11;16;2;11;710;2;2;7;2;1;115;1, RUE DE L ARRIVEE;M;4884380;232295;750
2,016E+11;16;2;12;920;1;2;1;1;2;115;03, RUE ALEXANDRE CABANE;M;4884830;230280;750
2,016E+11;16;2;12;935;1;2;7;2;3;115;PLACE FERNAND FOREST;M;4884940;228155;750
2,016E+11;16;2;12;2245;5;2;1;1;6;115;QUAI D ISSY LES MOULINEA;M;4883620;226715;750
2,016E+11;16;2;12;2325;5;2;3;1;6;115;348, RUE DE VAUGIRARD;M;4883630;229436;750
2,016E+11;16;2;13;338;5;2;7;1;3;115;RUE FREMICOURT;M;4884780;230114;750
2,016E+11;16;2;13;1755;2;2;2;3;6;115;16, RUE DE PONDICHERY;M;4885020;229647;750
2,016E+11;16;2;17;1430;1;2;2;1;3;115;68, RUE LEBLANC;M;4884000;227192;750
2,016E+11;16;2;18;1455;1;2;7;2;6;115;56-58, RUE EMERIAU;M;4884870;228519;750
2,016E+11;16;2;18;1915;5;2;4;8;3;115;AVENUE DE LA PORTE DE LA;M;4882920;229229;750
2,016E+11;16;2;19;1115;1;2;2;1;2;115;AVENUE DE LA PORTE BRANC;M;4882530;230032;750
2,016E+11;16;2;19;1935;5;2;1;1;7;115;RUE DESAIX;M;4885290;229302;750
2,016E+11;16;2;20;1315;1;2;1;2;6;115;57, BOULEVARD DE VAUGIRA;M;4884080;231637;750
2,016E+11;16;2;21;1600;1;2;3;1;2;115;138, BOULEVARD DE GRENEL;M;4884870;229864;750
2,016E+11;16;2;23;1000;1;2;2;2;6;115;112, RUE SAINT CHARLES;M;4884480;228388;750
2,016E+11;16;2;24;1015;1;2;3;1;3;115;26, RUE DE VOUILLE;M;4883450;230577;750
2,016E+11;16;2;24;2215;3;2;2;1;3;115;RUE LECOURBE;M;4884150;229914;750
2,016E+11;16;2;26;1700;1;2;5;8;6;115;242, RUE DE LA CONVENTIO;M;4883600;230076;750
2,016E+11;16;2;25;1950;5;2;7;1;3;115;48, RUE LINOIS;M;4884700;228528;750
2,016E+11;16;2;28;1250;1;2;2;1;3;115;85, RUE DE LA CROIX NIVE;M;4884360;229575;750
2,016E+11;16;2;29;1800;1;2;1;1;6;115;35, RUE DES CEVENNES;M;4884330;227881;750
2,016E+11;16;3;1;1915;5;2;5;2;6;115;150, RUE DE LA CONVENTIO;M;4883930;229196;750
2,016E+11;16;3;2;925;1;2;3;1;6;115;119, AVENUE FELIX FAURE;M;4883830;228125;750
2,016E+11;16;3;4;910;1;2;4;2;2;115;QUAI BRANLY;M;4885750;229103;750
2,016E+11;16;3;5;110;5;2;3;8;6;115;326, RUE LECOURBE;M;4883740;228506;750
2,016E+11;16;3;5;1230;1;2;5;8;6;115;RUE SEXTIUS MICHEL;M;4885210;228880;750
2,016E+11;16;3;7;830;1;2;3;1;6;115;291, RUE LECOURBE;M;4883810;228764;750
2,016E+11;16;3;7;1140;1;2;1;2;1;115;17, RUE DE LA CONVENTION;M;4884510;227901;750
2,016E+11;16;3;8;1855;5;2;1;1;6;115;148, RUE DE LOURMEL;M;4884040;228389;750
2,016E+11;16;3;8;2120;5;2;2;1;3;115;114, RUE DE LA CONVENTIO;M;4884110;228788;750
2,016E+11;16;3;9;1950;5;2;3;2;2;115;22, AVENUE DE SUFFREN;M;4885560;229403;750
2,016E+11;16;3;11;1210;1;2;3;1;2;115;51, BOULEVARD LEFEBVRE;M;4883090;229228;750
2,016E+11;16;3;11;1930;4;2;1;1;2;107;RUE DE GRENELLE;M;4885480;232494;750
2,016E+11;16;3;12;725;2;2;5;1;3;115;10, RUE DU LAOS;M;4884990;230110;750
2,016E+11;16;3;13;1421;1;2;2;1;6;115;74, BOULEVARD PASTEUR;M;4884040;231491;750
2,016E+11;16;3;14;805;1;2;1;1;2;115;225, RUE DE VAUGIRARD;M;4884160;230833;750
2,016E+11;16;3;15;815;1;2;2;1;3;115;, RUE DE LA PROCESSION;M;4883540;231178;750
2,016E+11;16;3;15;1910;5;2;2;1;6;115;2, RUE DU COTENTIN;M;4883870;231435;750
2,016E+11;16;3;16;252;5;2;4;1;6;115;PLACE DU MOULIN DE JAVEL;M;4884050;227220;750
2,016E+11;16;3;17;1650;1;2;1;1;6;115;39, RUE DE DANTZIG;M;4883330;229847;750
2,016E+11;16;3;18;820;1;2;1;1;6;114;12, BOULEVARD SAINT JACQ;M;4883230;233995;750
2,016E+11;16;3;18;1505;1;2;2;1;3;115;AVENUE DE LA PORTE DE LA;M;4883090;229228;750
2,016E+11;16;3;19;1130;1;2;2;1;3;115;5, RUE DE PONDICHERY;M;4885020;229647;750
2,016E+11;16;3;23;1100;1;2;2;1;3;115;60, RUE DE LA CONVENTION;M;4884310;228349;750
2,016E+11;16;3;23;2040;5;2;2;1;6;115;39, RUE DE DANTZIG;M;4883350;229866;750
2,016E+11;16;3;24;1250;1;2;2;1;6;115;115, RUE SAINT CHARLES;M;4884480;228388;750
2,016E+11;16;3;24;1615;1;2;2;1;6;115;RUE DES VOLONTAIRES;M;4884150;230792;750
2,016E+11;16;3;25;1328;1;2;1;1;1;115;13, RUE DES FRERES MORAN;M;4884170;229166;750
2,016E+11;16;3;29;1040;1;2;2;1;6;115;125, RUE CAMBRONNE;M;4884040;230425;750
2,016E+11;16;3;30;845;1;2;2;2;7;115;28, AVENUE ALBERT BARTHO;M;4882890;229408;750
2,016E+11;16;3;30;1250;1;2;1;2;6;115;56, RUE BALARD;M;4884110;227786;750
2,016E+11;16;3;31;1945;5;2;2;2;3;115;RUE DE VOUILLE;M;4883390;230809;750
2,016E+11;16;4;1;1245;1;2;2;1;6;115;56, RUE DE LA CONVENTION;M;4884340;228272;750
2,016E+11;16;4;3;2200;5;2;3;1;3;115;37, RUE LINOIS;M;4884860;228289;750
2,016E+11;16;4;5;1015;1;2;1;1;3;115;PONT MIRABEAU;M;4884660;227574;750
2,016E+11;16;4;5;1900;1;2;2;1;6;115;75 BIS, RUE DE LOURMEL;M;4884560;228797;750
2,016E+11;16;4;8;1530;1;2;4;1;3;115;QUAI D ISSY LES MOULINEA;M;4883440;226519;750
2,016E+11;16;4;10;935;1;2;2;1;6;115;04, BOULEVARD PASTEUR;M;4884500;231066;750
2,016E+11;16;4;11;1125;1;2;7;2;2;115;QUAI ANDRE CITROEN;M;4884610;227692;750
2,016E+11;16;4;11;1400;1;2;2;2;6;115;193, RUE DE JAVEL;M;4883960;229303;750
2,016E+11;16;4;11;1545;1;2;2;2;3;115;RUE DE LA CONVENTION;M;4884110;228788;750
2,016E+11;16;4;14;940;1;2;1;1;6;115;10, VILLA CROIX NIVERT;M;4884600;229977;750
2,016E+11;16;4;14;2130;5;2;2;2;6;115;7, QUAI ANDRE CITROEN;M;4884940;228155;750
2,016E+11;16;4;15;1119;1;2;2;1;6;115;RUE DE L AMIRAL ROUSSIN;M;4884340;229992;750
2,016E+11;16;4;17;600;5;2;1;1;6;115;RUE CASTAGNARY;M;4883220;230762;750
2,016E+11;16;4;19;1430;1;2;2;1;7;115;PLACE HENRI QUEUILLE;M;4884500;231066;750
2,016E+11;16;4;20;910;1;2;1;1;2;116;BOULEVARD PERIPHERIQUE E;M;4883490;226247;750
2,016E+11;16;4;21;1245;1;2;3;1;3;115;RUE LOUIS ARMAND;M;4883270;227884;750
2,016E+11;16;4;22;1235;1;2;2;8;6;115;26, RUE DE VOUILLE;M;4883470;230515;750
2,016E+11;16;4;23;315;5;2;1;2;3;115;PONT DE GRENELLE;M;4884990;228067;750
2,016E+11;16;4;23;1330;1;2;2;1;3;115;01, RUE DE JAVEL;M;4884720;227917;750
2,016E+11;16;4;25;750;1;2;2;1;6;115;48, AVENUE FELIX FAURE;M;4884110;228788;750
2,016E+11;16;4;26;1700;1;2;4;2;3;115;QUAI ANDRE CITROEN;M;4884040;227146;750
2,016E+11;16;4;27;1245;1;2;2;1;2;115;49, RUE DE LA CONVENTION;M;4884380;228188;750
2,016E+11;16;4;29;1105;1;2;3;1;2;115;2, RUE DES VOLONTAIRES;M;4884370;230638;750
2,016E+11;16;4;29;2243;5;2;2;2;3;115;RUE DE LA CONVENTION;M;4884310;228349;750
2,016E+11;16;4;30;1055;1;2;2;2;2;115;85, RUE DE LA CONVENTION;M;4884220;228554;750
2,016E+11;16;5;2;1720;1;2;5;1;2;115;84, AVENUE DE SUFFREN;M;4885120;230089;750
2,016E+11;16;5;4;1400;1;2;1;1;3;115;40, RUE DU COLONEL PIERR;M;4882840;227337;750
2,016E+11;16;5;4;1825;1;2;2;1;6;115;AVENUE DE LA PORTE DE SE;M;4883610;227820;750
2,016E+11;16;5;8;315;5;2;1;1;6;115;10, BOULEVARD DE VAUGIRA;M;4884200;231968;750
2,016E+11;16;5;9;1158;1;2;2;1;6;115;1, RUE D OUESSANT;M;4885020;229647;750
2,016E+11;16;5;9;1240;1;2;2;1;3;115;38, RUE SEBASTIEN MERCIE;M;4884420;227922;750
2,016E+11;16;5;9;2130;5;2;7;2;3;115;1, RUE LINOIS;M;4884940;228155;750
2,016E+11;16;5;10;1645;1;2;2;2;7;115;114, RUE SAINT CHARLES;M;4884340;228272;750
2,016E+11;16;5;12;1010;1;2;1;1;6;115;22, RUE DE VOUILLE;M;4883480;230469;750
2,016E+11;16;5;13;820;1;2;1;8;6;115;62, RUE DE LA PROCESSION;M;4883680;230922;750
2,016E+11;16;5;13;1400;1;2;1;1;3;115;30, AVENUE DE SUFFREN;M;4885510;229478;750
2,016E+11;16;5;15;45;5;2;7;1;2;115;QUAI DE GRENELLE;M;4884940;228155;750
2,016E+11;16;5;15;1330;1;2;4;1;2;115;QUAI ANDRE CITROEN;M;4884500;227606;750
2,016E+11;16;5;15;2040;2;2;7;1;3;115;60, RUE VIOLET;M;4884570;229138;750
2,016E+11;16;5;16;740;1;2;2;1;3;115;109, RUE CAMBRONNE;M;4884260;230268;750
2,016E+11;16;5;17;140;4;2;1;1;7;115;PONT DE BIR HAKEIM;M;4885520;228802;750
2,016E+11;16;5;17;1958;1;2;3;1;6;115;5, RUE DE VOUILLE;M;4883530;230313;750
2,016E+11;16;5;18;1900;1;2;1;1;6;115;PLACE RAOUL DAUTRY;M;4884200;232032;750
2,016E+11;16;5;19;1330;1;2;7;1;7;115;92, RUE CAMBRONNE;M;4884180;230324;750
2,016E+11;16;5;20;820;1;2;7;1;7;115;PLACE DES INSURGES DE VA;M;4882710;229232;750
2,016E+11;16;5;20;2200;5;2;3;1;3;115;65, AVENUE DE LA MOTTE P;M;4884950;229854;750
2,016E+11;16;5;20;2330;5;2;1;1;3;115;86, BOULEVARD DE GRENELL;M;4885000;229442;750
2,016E+11;16;5;22;1940;1;2;2;8;3;115;21, RUE VICTOR DURUY;M;4883670;229953;750
2,016E+11;16;5;24;1100;1;2;2;1;3;115;302, RUE DE VAUGIRARD;M;4883790;229773;750
2,016E+11;16;5;25;1140;1;2;3;1;6;115;AVENUE FELIX FAURE;M;4883810;228092;750
2,016E+11;16;5;25;1220;1;2;1;1;4;115;157, RUE DE LA CONVENTIO;M;4883880;229301;750
2,016E+11;16;5;26;1600;1;2;1;1;7;106;121, RUE DU CHERCHE MIDI;M;4884570;231946;750
2,016E+11;16;5;27;640;1;2;3;1;6;115;192, RUE DE LA CROIX NIV;M;4883870;228945;750
2,016E+11;16;5;27;1745;1;2;2;1;3;115;53, QUAI DE GRENELLE;M;4885070;228397;750
2,016E+11;16;5;27;1145;1;2;3;1;6;115;11, RUE TISSERAND;M;4884010;228539;750
2,016E+11;16;5;28;1315;1;2;1;1;6;115;BOULEVARD DE GRENELLE;M;4885390;228955;750
2,016E+11;16;5;28;1930;1;2;1;1;6;115;RUE LINOIS;M;4884810;228349;750
2,016E+11;16;5;29;2330;5;2;2;3;3;115;RUE DE VOUILLE;M;4883360;230919;750
2,016E+11;16;5;30;740;1;2;5;3;2;115;1, QUAI D ISSY LES MOULI;M;4883540;226688;750
2,016E+11;16;5;30;1045;1;2;1;3;3;115;151, RUE DE SEVRES;M;4884610;231437;750
2,016E+11;16;5;30;1840;1;2;3;3;2;115;162, RUE DE VAUGIRARD;M;4884320;231356;750
2,016E+11;16;5;31;1210;1;2;3;2;6;115;RUE LECOURBE;M;4883910;229145;750
2,016E+11;16;6;1;1040;1;2;2;2;3;115;26, RUE DE VOUILLE;M;4883470;230515;750
2,016E+11;16;6;1;1140;1;2;3;8;3;115;RUE D ARSONVAL;M;4883970;231472;750
2,016E+11;16;6;4;1600;1;2;1;1;6;115;151, RUE DE LA CONVENTIO;M;4883910;229237;750
2,016E+11;16;6;5;1610;1;2;4;1;6;115;14, AVENUE EMILE ZOLA;M;4884640;228311;750
2,016E+11;16;6;6;1500;1;2;1;1;4;115;340, RUE DE VAUGIRARD;M;4883650;229493;750
2,016E+11;16;6;7;730;1;2;4;1;3;115;34, QUAI D ISSY LES MOUL;M;4883440;226519;750
2,016E+11;16;6;8;1850;1;2;2;1;3;115;/, RUE DE LA CONVENTION;M;4883670;229805;750
2,016E+11;16;6;8;2325;5;2;2;1;3;115;232, RUE DE VAUGIRARD;M;4884040;230425;750
2,016E+11;16;6;10;1600;1;2;2;1;6;115;BOULEVARD VICTOR;M;4883430;228402;750
2,016E+11;16;6;10;1730;1;2;1;1;2;115;187, BOULEVARD LEFEBVRE;M;4882800;230367;750
2,016E+11;16;6;12;545;2;2;3;1;6;115;121, RUE DE LA CONVENTIO;M;4884070;228878;750
2,016E+11;16;6;12;1245;1;2;1;1;3;115;34, BOULEVARD DE GRENELL;M;4885210;229087;750
2,016E+11;16;6;14;1740;1;2;3;1;6;115;224, RUE DE VAUGIRARD;M;4884080;230542;750
2,016E+11;16;6;15;1030;1;2;2;1;3;107;QUAI D ORSAY;M;4886290;231342;750
2,016E+11;16;6;15;2030;2;2;2;1;3;115;106, RUE BRANCION;M;4882970;230173;750
2,016E+11;16;6;16;1510;1;2;3;2;3;115;97, QUAI BRANLY;M;4885750;229103;750
2,016E+11;16;6;17;1120;1;2;5;1;4;115;33, RUE DESNOUETTES;M;4883580;228966;750
2,016E+11;16;6;20;900;1;2;2;2;6;115;RUE PETEL;M;4884150;229914;750
2,016E+11;16;6;21;905;1;2;1;8;4;115;BOULEVARD LEFEBVRE;M;4883170;229041;750
2,016E+11;16;6;22;2030;2;2;1;1;6;115;37, RUE DU DEPART;M;4884120;232163;750
2,016E+11;16;6;23;850;1;2;2;1;6;115;1, BOULEVARD VICTOR;M;4883610;227820;750
2,016E+11;16;6;23;1030;1;2;3;1;3;115;30, RUE LECOURBE;M;4884440;230875;750
2,016E+11;16;6;24;1850;1;2;2;1;6;115;1, BOULEVARD VICTOR;M;4883610;227820;750
2,016E+11;16;6;25;1025;1;2;1;1;3;115;20, AVENUE DE SUFFREN;M;4885590;229348;750
2,016E+11;16;6;25;1320;1;2;2;1;2;115;48, RUE DE L ABBE GROULT;M;4884050;229572;750
2,016E+11;16;6;26;135;5;2;7;1;2;115;QUAI ANDRE CITROEN;M;4884580;227664;750
2,016E+11;16;6;26;1310;1;2;1;1;2;115;106, BOULEVARD DE GRENEL;M;4884950;229599;750
2,016E+11;16;6;26;1320;1;2;3;8;3;115;161, RUE LECOURBE;M;4884130;229817;750
2,016E+11;16;6;27;1300;1;2;4;1;6;115;PORTE BRANCION;M;4882630;229695;750
2,016E+11;16;6;27;1720;1;2;1;2;6;115;192, RUE DE LA CONVENTIO;M;4883750;229569;750
2,016E+11;16;6;28;1830;1;2;3;1;6;115;365, RUE DE VAUGIRARD;M;4883660;229517;750
2,016E+11;16;6;29;400;5;2;2;1;2;115;43, RUE PAUL BARRUEL;M;4883740;230599;750
2,016E+11;16;6;29;1900;1;2;4;1;6;115;38, RUE DES ENTREPRENEUR;M;4884660;228612;750
2,016E+11;16;6;29;2145;1;2;1;2;3;115;33, RUE DE LOURMEL;M;4884830;229037;750
2,016E+11;16;7;1;930;1;2;5;1;6;115;32, BOULEVARD DU MONTPAR;M;4884510;232016;750
2,016E+11;16;7;3;2325;5;2;3;2;6;115;BOULEVARD GARIBALDI;M;4884780;230246;750
2,016E+11;16;7;4;945;1;2;1;1;6;115;69, RUE BRANCION;M;4883230;230308;750
2,016E+11;16;7;5;856;1;2;3;1;2;115;6, BOULEVARD DE GRENELLE;M;4885400;228905;750
2,016E+11;16;7;5;2340;3;2;1;1;6;115;178, RUE DE VAUGIRARD;M;4884210;231000;750
2,016E+11;16;7;6;1245;1;2;1;1;6;115;80, AVENUE FELIX FAURE;M;4883970;228455;750
2,016E+11;16;7;7;1345;1;2;1;1;3;115;190, RUE DE LA CONVENTIO;M;4883760;229552;750
2,016E+11;16;7;7;2015;2;2;1;1;6;115;56, RUE DE LA CROIX NIVE;M;4884540;229787;750
2,016E+11;16;7;8;550;1;2;1;1;7;115;PONT DE GRENELLE;M;4885010;228042;750
2,016E+11;16;7;8;1540;1;2;5;1;6;115;88, AVENUE DE SUFFREN;M;4885120;230089;750
2,016E+11;16;7;8;1640;1;2;3;1;3;115;55, AVENUE DE LA MOTTE P;M;4884990;229911;750
2,016E+11;16;7;8;2035;1;2;1;1;3;115;BOULEVARD PERIPHERIQUE E;M;4883000;228615;750
2,016E+11;16;7;11;10;5;2;5;1;6;115;PONT DE BIR HAKEIM;M;4885460;228867;750
2,016E+11;16;7;11;550;2;2;2;1;3;115;2, BOULEVARD PASTEUR;M;4884500;231066;750
2,016E+11;16;7;11;1650;1;2;2;1;3;115;65, AVENUE FELIX FAURE;M;4884030;228584;750
2,016E+11;16;7;12;1640;1;2;2;1;2;115;53, RUE DES ENTREPRENEUR;M;4884560;228797;750
2,016E+11;16;7;13;730;1;2;3;1;7;115;13, BOULEVARD GENERAL MA;M;4883830;227067;750
2,016E+11;16;7;14;2355;5;2;1;1;7;115;RUE DE LA CROIX NIVERT;M;4884700;230022;750
2,016E+11;16;7;15;1705;1;2;3;1;6;115;29, RUE DE LA PROCESSION;M;4883820;230720;750
2,016E+11;16;7;15;2320;5;2;1;1;6;115;101, QUAI BRANLY;M;4885580;228967;750
2,016E+11;16;7;17;1525;1;2;3;1;3;115;32, RUE DE LA CROIX NIVE;M;4884630;229921;750
2,016E+11;16;7;19;1215;1;2;7;1;6;115;ROND POINT DU PONT MIRAB;M;4884610;227742;750
2,016E+11;16;7;21;1705;1;2;3;1;6;115;55, RUE DE L EGLISE;M;4884400;228855;750
2,016E+11;16;7;21;2025;1;2;2;1;3;115;08, BOULEVARD GENERAL MA;M;4883610;227820;750
2,016E+11;16;7;23;1535;1;2;3;1;2;115;106, RUE BRANCION;M;4883020;230187;750
2,016E+11;16;7;24;1245;1;2;1;1;2;115;QUAI D ISSY LES MOULINEA;M;4883680;226827;750
2,016E+11;16;7;26;805;1;2;2;1;3;115;QUAI ANDRE CITROEN;M;4884610;227692;750
2,016E+11;16;7;26;1630;1;2;2;1;3;115;94, BOULEVARD LEFEBVRE;M;4882860;230138;750
2,016E+11;16;7;26;1945;1;2;5;1;3;115;123, AVENUE EMILE ZOLA;M;4884690;229238;750
2,016E+11;16;7;28;1255;1;2;2;1;6;115;RUE PETEL;M;4884050;229943;750
2,016E+11;16;7;28;1800;1;2;5;1;6;115;RUE DE LA CROIX NIVERT;M;4884360;229575;750
2,016E+11;16;8;1;1430;1;2;2;1;2;115;BOULEVARD VICTOR;M;4883610;227820;750
2,016E+11;16;8;4;1540;1;2;2;1;7;115;47, RUE DE VOUILLE;M;4883390;230809;750
2,016E+11;16;8;5;120;5;2;2;1;3;115;45, BOULEVARD PASTEUR;M;4884230;231333;750
2,016E+11;16;8;5;1750;1;2;2;1;6;115;37, RUE MATHURIN REGNIER;M;4883920;230825;750
2,016E+11;16;8;10;920;1;2;3;1;6;115;18, BOULEVARD DU MONTPAR;M;4884610;231784;750
2,016E+11;16;8;18;1710;1;2;2;2;6;115;RUE DE LA CONVENTION;M;4884000;229031;750
2,016E+11;16;8;19;1710;1;2;4;2;3;115;BOULEVARD GARIBALDI;M;4884570;230973;750
2,016E+11;16;8;20;1215;1;2;3;1;3;115;348, RUE DE VAUGIRARD;M;4883630;229436;750
2,016E+11;16;8;21;1615;1;2;7;1;2;115;PLACE ETIENNE PERNET;M;4884270;229191;750
2,016E+11;16;8;21;2135;5;2;5;1;6;115;BOULEVARD LEFEBVRE;M;4883090;229228;750
2,016E+11;16;8;23;745;1;2;2;1;6;115;55, QUAI DE GRENELLE;M;4885070;228397;750
2,016E+11;16;8;23;950;1;2;1;1;6;115;91, RUE FALGUIERE;M;4883920;231188;750
2,016E+11;16;8;23;1335;1;2;3;1;7;115;/, QUAI ANDRE CITROEN;M;4884840;228087;750
2,016E+11;16;8;26;110;5;2;4;1;4;115;QUAI ANDRE CITROEN;M;4884000;227192;750
2,016E+11;16;8;27;1;5;2;5;1;3;115;10, RUE DU LAOS;M;4884990;230110;750
2,016E+11;16;8;27;2020;2;2;2;1;3;115;107, RUE DE LA CONVENTIO;M;4884110;228788;750
2,016E+11;16;8;28;255;5;2;3;1;6;115;38, AVENUE DE SUFFREN;M;4885470;229536;750
2,016E+11;16;8;29;845;1;2;2;1;2;115;34, RUE DE DANTZIG;M;4883350;229866;750
2,016E+11;16;8;30;1035;1;2;3;1;3;115;250, RUE LECOURBE;M;4883910;229145;750
2,016E+11;16;9;1;1000;1;2;1;1;3;115;QUAI ANDRE CITROEN;M;4884830;227997;750
2,016E+11;16;9;1;1800;1;2;1;1;3;115;BOULEVARD PERIPHERIQUE E;M;4883500;227323;750
2,016E+11;16;9;4;1;5;2;1;1;3;115;23, RUE HENRY FARMAN;M;4883430;227451;750
2,016E+11;16;9;4;1255;1;2;2;1;7;115;151, RUE BLOMET;M;4883850;229468;750
2,016E+11;16;9;4;1645;1;2;1;1;2;115;12, AVENUE EMILE ZOLA;M;4884620;227902;750
2,016E+11;16;9;6;1820;1;2;2;1;6;115;15, RUE FRANCOIS VILLON;M;4883800;229897;750
2,016E+11;16;9;7;805;1;2;2;1;3;115;BOULEVARD LEFEBVRE;M;4882860;230138;750
2,016E+11;16;9;7;1750;1;2;2;1;4;115;03, BOULEVARD VICTOR;M;4883610;227820;750
2,016E+11;16;9;7;2215;3;2;5;1;7;115;68, AVENUE DE SAXE;M;4884590;231370;750
2,016E+11;16;9;8;2320;5;2;2;1;6;115;QUAI ANDRE CITROEN;M;4884610;227692;750
2,016E+11;16;9;9;1710;1;2;2;1;3;115;RUE GINOUX;M;4884870;228519;750
2,016E+11;16;9;12;1700;1;2;3;1;6;115;33, BOULEVARD GARIBALDI;M;4884670;230612;750
2,016E+11;16;9;12;1915;2;2;1;1;2;115;123, AVENUE FELIX FAURE;M;4883810;228095;750
2,016E+11;16;9;13;1425;1;2;2;1;3;115;RUE DE DANTZIG;M;4883550;230068;750
2,016E+11;16;9;13;2300;4;2;7;1;3;115;RUE DE LA CONVENTION;M;4883540;230269;750
2,016E+11;16;9;14;1036;1;2;2;1;6;107;5, RUE EBLE;M;4884910;231383;750
2,016E+11;16;9;14;1435;1;2;2;1;3;115;RUE SAINT SAENS;M;4885270;229073;750
2,016E+11;16;9;14;1730;1;2;2;1;2;115;RUE DE VOUILLE;M;4883470;230515;750
2,016E+11;16;9;15;953;1;2;2;3;3;115;48, RUE DE LA FEDERATION;M;4885380;229412;750
2,016E+11;16;9;15;1145;1;2;1;2;3;115;QUAI ANDRE CITROEN;M;4884230;227381;750
2,016E+11;16;9;16;1340;1;2;3;1;6;115;RUE GUTENBERG;M;4884190;227911;750
2,016E+11;16;9;16;1620;1;2;2;2;2;115;RUE DU COMMERCE;M;4884370;229297;750
2,016E+11;16;9;17;30;5;2;2;2;2;115;9, RUE DU HAMEAU;M;4883510;228900;750
2,016E+11;16;9;20;1700;1;2;2;1;3;115;68, BOULEVARD PASTEUR;M;4884040;231491;750
2,016E+11;16;9;20;1450;1;2;2;1;3;115;269, RUE DE LA CROIX NIV;M;4883860;228937;750
2,016E+11;16;9;20;2140;5;2;3;1;3;115;RUE DE VAUGIRARD;M;4883980;230204;750
2,016E+11;16;9;23;1140;1;2;1;1;6;115;250, RUE DE LA CONVENTIO;M;4883570;230190;750
2,016E+11;16;9;23;1450;1;2;2;1;3;115;60, RUE DE LA CONVENTION;M;4884310;228349;750
2,016E+11;16;9;24;455;5;2;5;1;2;114;39, RUE DU DEPART;M;4884100;232144;750
2,016E+11;16;9;26;730;1;2;2;1;3;105;229, RUE SAINT JACQUES;M;4884340;234152;750
2,016E+11;16;9;26;1840;1;2;2;1;6;115;33, BOULEVARD PASTEUR;M;4884300;231278;750
2,016E+11;16;9;27;2035;5;2;5;1;6;115;59, BOULEVARD DE GRENELL;M;4885090;229259;750
2,016E+11;16;9;27;2344;5;2;2;1;3;115;BOULEVARD VICTOR;M;4883610;227820;750
2,016E+11;16;9;30;1410;1;2;1;1;5;115;106, RUE DE LA CONVENTIO;M;4884130;228741;750
2,016E+11;16;9;30;1950;5;2;4;2;6;115;16, AVENUE EMILE ZOLA;M;4884620;227952;750
2,016E+11;16;10;3;1530;1;2;1;1;2;115;RUE DE LA CROIX NIVERT;M;4884320;229530;750
2,016E+11;16;10;3;2200;5;2;1;1;3;115;8, RUE DE LA CROIX NIVER;M;4884730;230059;750
2,016E+11;16;10;4;1710;1;2;2;1;6;107;272, BOULEVARD SAINT GER;M;4886000;232170;750
2,016E+11;16;10;5;1215;1;2;4;1;3;115;QUAI D ISSY LES MOULINEA;M;4883440;226519;750
2,016E+11;16;10;6;730;1;2;3;1;6;115;18 BIS, RUE DULAC;M;4884260;231595;750
2,016E+11;16;10;6;1300;1;2;1;1;6;107;16, RUE DE LILLE;M;4885800;233134;750
2,016E+11;16;10;6;1355;1;2;2;1;6;115;/, BOULEVARD DE GRENELLE;M;4884980;229498;750
2,016E+11;16;10;6;1537;1;2;3;1;2;115;31-37, QUAI DE GRENELLE;M;4885290;228655;750
2,016E+11;16;10;6;1820;5;2;2;1;6;115;6, RUE GASTON DE CAILLAV;M;4884980;228287;750
2,016E+11;16;10;6;1545;1;2;1;7;4;115;/, BOULEVARD PERIPHERIQU;M;4882920;228840;750
2,016E+11;16;10;6;1855;2;2;2;1;3;115;BOULEVARD DE GRENELLE;M;4885180;229166;750
2,016E+11;16;10;7;940;1;2;7;1;6;115;PLACE DES INSURGES DE VA;M;4882780;229278;750
2,016E+11;16;10;7;940;1;2;7;1;6;115;87, RUE LEBLANC;M;4883680;227888;750
2,016E+11;16;10;7;1330;1;2;3;1;6;115;QUAI BRANLY;M;4885750;229103;750
2,016E+11;16;10;7;1515;1;2;1;8;3;115;181, RUE DE LA CONVENTIO;M;4883770;229529;750
2,016E+11;16;10;8;1040;1;2;1;1;2;115;5, AVENUE DE LA PORTE DE;M;4883020;229228;750
2,016E+11;16;10;11;640;2;2;2;1;3;115;1, RUE DE LA PORTE D ISS;M;4883210;228058;750
2,016E+11;16;10;13;1800;5;2;1;1;5;115;79, RUE DE LA CONVENTION;M;4884240;228508;750
2,016E+11;16;10;14;955;1;2;2;1;7;115;RUE LECOURBE;M;4883690;228359;750
2,016E+11;16;10;15;1755;1;2;3;1;6;115;216, RUE DE VAUGIRARD;M;4884090;230587;750
2,016E+11;16;10;16;1630;1;2;4;1;6;115;RUE PEGOUD;M;4883460;226690;750
2,016E+11;16;10;17;1915;5;2;2;8;6;115;29, BOULEVARD DE GRENELL;M;4885240;229058;750
2,016E+11;16;10;18;1210;1;2;2;1;6;115;32, RUE VIOLET;M;4884800;229337;750
2,016E+11;16;10;19;1920;5;2;1;2;6;115;52, BOULEVARD DE VAUGIRA;M;4884080;231546;750
